Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
858,2025-10-19T15:15:55.320Z,53.8234248,17.3415881,143.3,72.39,0.592,-0.022,0.992,1,3.04,1.48,0.37
859,2025-10-19T15:15:55.360Z,53.8234267,17.3416001,143.3,73.11,0.575,-0.023,1.048,1,2.35,0.23,0.53
860,2025-10-19T15:15:55.400Z,53.8234286,17.3416121,143.2,73.62,0.568,-0.017,1.061,1,1.75,-1.04,0.38
861,2025-10-19T15:15:55.440Z,53.8234307,17.3416242,143.2,74.28,0.559,-0.017,1.059,1,0.76,-1.26,0.05
862,2025-10-19T15:15:55.480Z,53.8234325,17.3416364,143.2,74.91,0.517,-0.038,1.034,1,0.25,-0.73,-0.35
863,2025-10-19T15:15:55.520Z,53.8234346,17.3416488,143.2,75.52,0.427,-0.036,1.028,1,-0.28,0.05,-0.68
864,2025-10-19T15:15:55.560Z,53.8234368,17.3416613,143.3,76.07,0.315,-0.032,1.035,1,-0.52,0.57,-0.81
865,2025-10-19T15:15:55.600Z,53.8234386,17.3416734,143.2,75.29,0.259,-0.035,1.060,1,-0.61,0.06,-0.68
866,2025-10-19T15:15:55.640Z,53.8234402,17.3416856,143.2,74.84,0.263,-0.017,1.062,1,-0.64,-0.94,-0.37
867,2025-10-19T15:15:55.680Z,53.8234423,17.3416980,143.2,75.76,0.331,0.000,1.047,1,-0.59,-1.51,-0.04
868,2025-10-19T15:15:55.720Z,53.8234445,17.3417108,143.2,77.41,0.426,-0.001,1.005,1,-0.45,-1.62,0.32
869,2025-10-19T15:15:55.760Z,53.8234468,17.3417236,143.3,78.61,0.499,0.021,0.994,1,-0.53,-1.29,0.57
870,2025-10-19T15:15:55.800Z,53.8234489,17.3417366,143.3,79.26,0.538,0.035,0.971,1,-0.50,-0.86,0.78
871,2025-10-19T15:15:55.840Z,53.8234510,17.3417498,143.3,80.07,0.558,0.028,0.943,1,-0.11,-0.32,0.99
872,2025-10-19T15:15:55.880Z,53.8234532,17.3417628,143.3,80.20,0.533,0.048,0.949,1,-0.09,0.58,1.18
873,2025-10-19T15:15:55.920Z,53.8234553,17.3417759,143.3,80.74,0.503,0.069,0.947,1,0.29,1.39,1.49
874,2025-10-19T15:15:55.960Z,53.8234575,17.3417892,143.2,81.66,0.494,0.073,0.949,1,0.84,0.88,2.00
875,2025-10-19T15:15:56.040Z,53.8234619,17.3418160,143.2,82.72,0.496,0.074,0.944,1,1.18,0.89,2.21
876,2025-10-19T15:15:56.080Z,53.8234643,17.3418297,143.2,83.66,0.481,0.067,0.960,1,1.19,1.28,2.05
877,2025-10-19T15:15:56.120Z,53.8234667,17.3418434,143.2,84.27,0.465,0.044,0.986,1,1.41,1.28,1.48
878,2025-10-19T15:15:56.160Z,53.8234691,17.3418572,143.2,84.81,0.449,0.000,1.042,1,0.99,0.41,0.61
879,2025-10-19T15:15:56.200Z,53.8234714,17.3418711,143.2,85.41,0.451,-0.035,1.031,1,0.39,-0.35,-0.47
880,2025-10-19T15:15:56.240Z,53.8234737,17.3418853,143.3,86.10,0.450,-0.054,1.018,1,-0.43,-0.50,-1.36
881,2025-10-19T15:15:56.280Z,53.8234760,17.3418993,143.3,86.52,0.436,-0.078,1.022,1,-1.02,-0.33,-1.91
882,2025-10-19T15:15:56.320Z,53.8234783,17.3419136,143.3,87.04,0.421,-0.087,1.046,1,-1.84,-0.56,-2.11
883,2025-10-19T15:15:56.360Z,53.8234806,17.3419277,143.2,87.45,0.417,-0.072,1.045,1,-1.87,-1.18,-1.97
884,2025-10-19T15:15:56.400Z,53.8234830,17.3419421,143.2,88.18,0.408,-0.064,1.048,1,-1.38,-1.24,-1.54
885,2025-10-19T15:15:56.440Z,53.8234851,17.3419565,143.2,88.19,0.404,-0.050,1.017,1,-0.70,-0.94,-0.86
886,2025-10-19T15:15:56.480Z,53.8234876,17.3419710,143.2,88.60,0.395,-0.013,0.967,1,0.00,0.07,-0.04
887,2025-10-19T15:15:56.520Z,53.8234901,17.3419856,143.2,89.43,0.382,0.009,0.921,1,0.78,1.26,0.85
888,2025-10-19T15:15:56.560Z,53.8234927,17.3420003,143.2,90.32,0.362,0.025,0.902,1,1.13,2.02,1.59
889,2025-10-19T15:15:56.600Z,53.8234952,17.3420151,143.3,90.61,0.343,0.039,0.908,1,1.36,1.82,2.02
890,2025-10-19T15:15:56.640Z,53.8234976,17.3420297,143.2,90.68,0.340,0.027,0.932,1,1.30,1.47,1.99
891,2025-10-19T15:15:56.680Z,53.8235000,17.3420446,143.2,91.29,0.330,0.030,0.992,1,0.81,1.04,1.59
892,2025-10-19T15:15:56.720Z,53.8235025,17.3420595,143.2,92.02,0.320,0.032,1.036,1,-0.02,0.36,0.97
893,2025-10-19T15:15:56.760Z,53.8235050,17.3420744,143.2,92.49,0.319,0.029,1.069,1,-0.84,-0.24,0.44
894,2025-10-19T15:15:56.800Z,53.8235077,17.3420894,143.2,92.49,0.317,0.036,1.079,1,-1.65,-0.71,0.23
895,2025-10-19T15:15:56.840Z,53.8235102,17.3421045,143.2,92.72,0.318,0.042,1.049,1,-2.04,-0.93,0.32
896,2025-10-19T15:15:56.880Z,53.8235128,17.3421197,143.2,93.38,0.333,0.040,0.965,1,-2.33,-0.29,0.65
897,2025-10-19T15:15:56.920Z,53.8235153,17.3421349,143.2,93.85,0.326,0.050,0.924,1,-2.16,1.20,1.08
898,2025-10-19T15:15:56.960Z,53.8235179,17.3421501,143.2,94.02,0.303,0.051,0.935,1,-1.55,1.29,1.73
899,2025-10-19T15:15:57.040Z,53.8235231,17.3421808,143.2,94.86,0.303,0.049,0.941,1,-0.88,1.12,2.09
900,2025-10-19T15:15:57.080Z,53.8235260,17.3421963,143.2,95.17,0.288,0.048,0.964,1,-0.42,1.61,2.19
901,2025-10-19T15:15:57.120Z,53.8235286,17.3422118,143.2,95.85,0.256,0.054,1.017,1,-0.30,1.59,1.98
902,2025-10-19T15:15:57.160Z,53.8235314,17.3422271,143.2,95.82,0.247,0.029,1.048,1,-0.40,0.73,1.69
903,2025-10-19T15:15:57.200Z,53.8235341,17.3422428,143.2,96.20,0.239,0.021,1.048,1,-0.70,0.20,1.18
904,2025-10-19T15:15:57.240Z,53.8235370,17.3422583,143.2,96.06,0.234,-0.011,1.048,1,-0.44,-0.20,0.61
905,2025-10-19T15:15:57.280Z,53.8235396,17.3422739,143.2,96.53,0.239,-0.037,1.041,1,-0.02,-0.69,0.00
906,2025-10-19T15:15:57.320Z,53.8235425,17.3422896,143.2,96.98,0.247,-0.080,1.016,1,0.93,-0.52,-0.60
907,2025-10-19T15:15:57.360Z,53.8235452,17.3423053,143.2,97.41,0.240,-0.103,1.007,1,1.76,0.18,-1.24
908,2025-10-19T15:15:57.400Z,53.8235480,17.3423212,143.2,97.61,0.232,-0.128,0.986,1,2.06,0.65,-1.78
909,2025-10-19T15:15:57.440Z,53.8235507,17.3423371,143.2,97.79,0.217,-0.122,0.981,1,1.98,0.78,-2.02
910,2025-10-19T15:15:57.480Z,53.8235534,17.3423529,143.1,98.02,0.198,-0.110,1.026,1,1.58,0.37,-1.85
911,2025-10-19T15:15:57.520Z,53.8235560,17.3423688,143.1,98.35,0.195,-0.086,1.043,1,1.27,-0.48,-1.42
912,2025-10-19T15:15:57.560Z,53.8235586,17.3423848,143.1,98.81,0.197,-0.055,1.029,1,0.94,-0.65,-0.85
913,2025-10-19T15:15:57.600Z,53.8235614,17.3424009,143.1,98.71,0.193,-0.029,1.035,1,1.17,-0.23,-0.38
914,2025-10-19T15:15:57.640Z,53.8235643,17.3424168,143.1,98.60,0.175,-0.026,1.024,1,1.24,0.03,-0.19
915,2025-10-19T15:15:57.680Z,53.8235669,17.3424328,143.1,98.95,0.139,-0.037,0.996,1,1.31,0.42,-0.19
916,2025-10-19T15:15:57.720Z,53.8235697,17.3424489,143.1,99.22,0.079,-0.050,1.012,1,1.37,0.54,-0.31
917,2025-10-19T15:15:57.760Z,53.8235724,17.3424649,143.1,98.95,-0.013,-0.057,1.002,1,1.24,0.29,-0.44
918,2025-10-19T15:15:57.800Z,53.8235750,17.3424809,143.1,98.46,-0.151,-0.060,0.981,1,0.98,0.92,-0.50
919,2025-10-19T15:15:57.840Z,53.8235778,17.3424967,143.1,97.88,-0.334,-0.047,0.985,1,0.94,2.21,-0.56
920,2025-10-19T15:15:57.880Z,53.8235805,17.3425122,143.1,96.49,-0.547,-0.026,0.977,1,0.64,3.40,-0.57
921,2025-10-19T15:15:57.920Z,53.8235832,17.3425274,143.1,94.29,-0.787,0.000,0.968,1,0.00,4.24,-0.61
922,2025-10-19T15:15:57.960Z,53.8235858,17.3425423,143.1,92.66,-0.995,0.008,0.994,1,-0.91,3.96,-0.52
923,2025-10-19T15:15:58.040Z,53.8235907,17.3425711,143.1,88.87,-1.152,0.003,1.002,1,-1.55,2.83,-0.39
924,2025-10-19T15:15:58.080Z,53.8235933,17.3425853,143.1,87.58,-1.246,0.007,1.008,1,-2.00,1.86,-0.18
925,2025-10-19T15:15:58.120Z,53.8235956,17.3425990,143.1,85.88,-1.304,-0.002,1.051,1,-1.91,0.93,-0.04
926,2025-10-19T15:15:58.160Z,53.8235980,17.3426124,143.1,84.02,-1.316,-0.023,1.049,1,-1.59,-0.16,0.04
927,2025-10-19T15:15:58.200Z,53.8236001,17.3426256,143.1,82.45,-1.313,-0.027,1.057,1,-1.29,-0.51,-0.08
928,2025-10-19T15:15:58.240Z,53.8236022,17.3426383,143.1,80.27,-1.308,-0.044,1.075,1,-1.09,-0.84,-0.39
929,2025-10-19T15:15:58.280Z,53.8236043,17.3426509,143.1,78.11,-1.291,-0.092,1.025,1,-0.96,-1.22,-1.04
930,2025-10-19T15:15:58.320Z,53.8236065,17.3426631,143.1,76.43,-1.259,-0.149,0.992,1,-0.99,-0.59,-2.17
931,2025-10-19T15:15:58.360Z,53.8236085,17.3426751,143.1,74.73,-1.238,-0.211,0.993,1,-0.57,0.08,-3.85
932,2025-10-19T15:15:58.400Z,53.8236104,17.3426870,143.1,73.81,-1.219,-0.269,0.979,1,0.08,0.11,-5.92
933,2025-10-19T15:15:58.440Z,53.8236122,17.3426986,143.1,72.24,-1.200,-0.287,0.978,1,0.92,0.08,-7.61
934,2025-10-19T15:15:58.480Z,53.8236138,17.3427099,143.1,70.29,-1.188,-0.262,1.000,1,1.88,0.03,-8.34
935,2025-10-19T15:15:58.520Z,53.8236154,17.3427211,143.1,68.99,-1.181,-0.211,0.981,1,2.89,-0.09,-7.62
936,2025-10-19T15:15:58.560Z,53.8236171,17.3427319,143.1,67.28,-1.172,-0.129,0.967,1,3.84,0.45,-5.59
937,2025-10-19T15:15:58.600Z,53.8236188,17.3427424,143.1,65.69,-1.172,-0.037,0.977,1,4.32,1.16,-2.75
938,2025-10-19T15:15:58.640Z,53.8236203,17.3427526,143.1,63.86,-1.182,0.044,0.975,1,4.49,1.24,0.30
939,2025-10-19T15:15:58.680Z,53.8236219,17.3427625,143.1,62.21,-1.205,0.119,1.002,1,4.10,0.92,3.09
940,2025-10-19T15:15:58.720Z,53.8236236,17.3427722,143.1,60.68,-1.228,0.162,1.037,1,3.25,0.12,5.26
941,2025-10-19T15:15:58.760Z,53.8236253,17.3427816,143.1,59.03,-1.235,0.173,1.050,1,2.02,-0.66,6.46
942,2025-10-19T15:15:58.800Z,53.8236270,17.3427906,143.1,56.96,-1.212,0.147,1.034,1,0.92,-1.08,6.67
943,2025-10-19T15:15:58.840Z,53.8236285,17.3427993,143.1,55.11,-1.161,0.107,1.017,1,-0.26,-0.83,5.82
944,2025-10-19T15:15:58.880Z,53.8236299,17.3428078,143.1,53.35,-1.098,0.049,0.997,1,-0.99,-0.51,4.24
945,2025-10-19T15:15:58.920Z,53.8236314,17.3428163,143.1,52.69,-1.051,0.006,0.995,1,-1.29,-0.22,2.26
946,2025-10-19T15:15:58.960Z,53.8236327,17.3428245,143.1,51.56,-1.011,-0.021,1.000,1,-1.12,-0.65,0.42
947,2025-10-19T15:15:59.040Z,53.8236353,17.3428401,143.1,47.84,-0.992,-0.027,0.990,1,-0.76,-0.75,-0.63
948,2025-10-19T15:15:59.080Z,53.8236365,17.3428477,143.1,47.24,-0.986,-0.010,0.963,1,-0.06,-0.25,-0.99
949,2025-10-19T15:15:59.120Z,53.8236378,17.3428550,143.1,46.09,-1.000,0.016,0.984,1,0.32,0.50,-0.75
950,2025-10-19T15:15:59.160Z,53.8236390,17.3428622,143.1,44.79,-1.025,0.039,1.007,1,0.40,0.64,-0.26
951,2025-10-19T15:15:59.200Z,53.8236401,17.3428688,143.1,42.76,-1.050,0.058,1.011,1,0.35,0.60,0.39
952,2025-10-19T15:15:59.240Z,53.8236410,17.3428753,143.1,41.31,-1.067,0.058,1.014,1,0.06,0.07,0.97
953,2025-10-19T15:15:59.280Z,53.8236422,17.3428817,143.1,40.32,-1.080,0.044,1.021,1,-0.38,-0.45,1.37
954,2025-10-19T15:15:59.320Z,53.8236434,17.3428878,143.1,38.84,-1.084,0.020,1.013,1,-0.62,-0.52,1.49
955,2025-10-19T15:15:59.360Z,53.8236443,17.3428937,143.1,37.04,-1.068,-0.004,1.018,1,-0.97,-0.24,1.33
956,2025-10-19T15:15:59.400Z,53.8236452,17.3428993,143.1,35.70,-1.051,-0.027,1.021,1,-1.26,-0.16,0.69
957,2025-10-19T15:15:59.440Z,53.8236461,17.3429048,143.1,34.32,-1.041,-0.052,1.027,1,-1.43,-0.24,-0.19
958,2025-10-19T15:15:59.480Z,53.8236469,17.3429099,143.1,32.72,-1.028,-0.071,1.037,1,-1.32,-0.70,-1.20
959,2025-10-19T15:15:59.520Z,53.8236478,17.3429149,143.1,31.55,-1.014,-0.091,1.030,1,-1.33,-1.30,-2.27
960,2025-10-19T15:15:59.560Z,53.8236484,17.3429195,143.1,30.12,-1.001,-0.131,1.010,1,-1.17,-1.47,-3.43
961,2025-10-19T15:15:59.600Z,53.8236490,17.3429241,143.1,28.56,-0.981,-0.170,1.004,1,-1.29,-1.16,-4.83
962,2025-10-19T15:15:59.640Z,53.8236495,17.3429286,143.1,27.66,-0.956,-0.245,1.001,1,-1.47,-0.72,-6.81
963,2025-10-19T15:15:59.680Z,53.8236499,17.3429328,143.1,26.53,-0.920,-0.332,1.001,1,-1.50,-0.26,-9.77
964,2025-10-19T15:15:59.720Z,53.8236503,17.3429370,143.1,25.58,-0.874,-0.414,1.004,1,-1.38,0.05,-13.33
965,2025-10-19T15:15:59.760Z,53.8236509,17.3429409,143.1,24.53,-0.820,-0.505,1.000,1,-1.26,0.29,-17.44
966,2025-10-19T15:15:59.800Z,53.8236510,17.3429449,143.1,24.04,-0.767,-0.621,0.996,1,-1.19,0.42,-22.16
967,2025-10-19T15:15:59.840Z,53.8236513,17.3429486,143.1,23.22,-0.711,-0.744,1.008,1,-1.24,0.30,-27.79
968,2025-10-19T15:15:59.880Z,53.8236513,17.3429522,143.1,22.15,-0.639,-0.858,1.022,1,-1.20,-0.21,-34.51
969,2025-10-19T15:15:59.920Z,53.8236513,17.3429557,143.1,21.36,-0.559,-0.930,1.031,1,-0.84,-0.79,-41.42
970,2025-10-19T15:15:59.960Z,53.8236509,17.3429594,143.1,21.98,-0.475,-0.945,1.017,1,-0.40,-1.18,-48.18
971,2025-10-19T15:16:00.040Z,53.8236503,17.3429667,143.2,21.57,-0.413,-0.973,1.004,1,-0.03,-1.35,-54.72
972,2025-10-19T15:16:00.080Z,53.8236497,17.3429703,143.2,21.77,-0.380,-0.999,0.999,1,0.34,-1.32,-60.83
973,2025-10-19T15:16:00.120Z,53.8236490,17.3429734,143.3,20.38,-0.386,-1.012,1.018,1,0.65,-1.24,-66.81
974,2025-10-19T15:16:00.200Z,53.8236471,17.3429793,143.3,19.30,-0.413,-1.008,1.032,1,0.82,-1.45,-72.34
975,2025-10-19T15:16:00.240Z,53.8236457,17.3429817,143.3,18.89,-0.447,-0.998,1.041,1,1.08,-1.96,-76.88
976,2025-10-19T15:16:00.280Z,53.8236441,17.3429843,143.3,20.03,-0.466,-0.945,1.039,1,1.21,-2.47,-80.18
977,2025-10-19T15:16:00.320Z,53.8236426,17.3429869,143.3,20.21,-0.481,-0.901,1.034,1,1.04,-2.92,-82.48
978,2025-10-19T15:16:00.360Z,53.8236414,17.3429894,143.3,20.08,-0.490,-0.853,1.032,1,1.05,-3.25,-83.54
979,2025-10-19T15:16:00.400Z,53.8236398,17.3429913,143.3,19.51,-0.491,-0.821,1.039,1,1.04,-3.62,-83.90
980,2025-10-19T15:16:00.440Z,53.8236376,17.3429928,143.3,19.70,-0.482,-0.778,1.036,1,1.69,-3.84,-83.65
981,2025-10-19T15:16:00.480Z,53.8236358,17.3429943,143.3,19.37,-0.467,-0.738,1.033,1,2.00,-3.85,-82.91
982,2025-10-19T15:16:00.520Z,53.8236343,17.3429958,143.3,18.57,-0.433,-0.688,1.020,1,2.10,-3.70,-81.85
983,2025-10-19T15:16:00.560Z,53.8236327,17.3429970,143.3,17.79,-0.393,-0.655,1.010,1,1.55,-3.41,-80.63
984,2025-10-19T15:16:00.600Z,53.8236310,17.3429979,143.3,17.49,-0.354,-0.646,0.998,1,0.64,-2.92,-79.52
985,2025-10-19T15:16:00.640Z,53.8236293,17.3429987,143.3,17.44,-0.334,-0.661,1.011,1,-0.33,-2.28,-78.78
986,2025-10-19T15:16:00.680Z,53.8236277,17.3429995,143.3,17.64,-0.336,-0.688,1.026,1,-0.70,-1.75,-78.38
987,2025-10-19T15:16:00.720Z,53.8236260,17.3430004,143.3,18.01,-0.354,-0.700,1.036,1,-0.28,-1.45,-78.24
988,2025-10-19T15:16:00.760Z,53.8236241,17.3430012,143.4,19.05,-0.345,-0.680,1.032,1,0.21,-1.64,-77.93
989,2025-10-19T15:16:00.800Z,53.8236219,17.3430013,143.4,19.95,-0.309,-0.633,1.007,1,0.86,-2.05,-77.20
990,2025-10-19T15:16:00.840Z,53.8236199,17.3430016,143.4,20.41,-0.246,-0.596,0.971,1,0.78,-2.18,-76.08
991,2025-10-19T15:16:00.880Z,53.8236176,17.3430016,143.4,20.70,-0.184,-0.608,0.962,1,0.09,-1.75,-74.98
992,2025-10-19T15:16:00.920Z,53.8236156,17.3430013,143.4,20.44,-0.137,-0.637,0.967,1,-0.18,-0.74,-74.56
993,2025-10-19T15:16:00.960Z,53.8236136,17.3430010,143.4,20.69,-0.117,-0.680,0.973,1,-0.13,0.35,-75.01
994,2025-10-19T15:16:01.040Z,53.8236100,17.3430004,143.4,18.95,-0.113,-0.715,0.988,1,-0.07,1.08,-75.83
995,2025-10-19T15:16:01.080Z,53.8236080,17.3429998,143.4,18.98,-0.105,-0.748,1.007,1,-0.01,1.26,-76.99
996,2025-10-19T15:16:01.120Z,53.8236059,17.3429988,143.4,19.91,-0.091,-0.760,1.008,1,0.21,1.11,-78.30
997,2025-10-19T15:16:01.160Z,53.8236036,17.3429978,143.4,20.84,-0.079,-0.784,1.001,1,-0.02,0.80,-79.52
998,2025-10-19T15:16:01.200Z,53.8236012,17.3429964,143.3,22.40,-0.079,-0.816,1.000,1,-0.26,0.67,-81.02
999,2025-10-19T15:16:01.240Z,53.8235992,17.3429949,143.4,22.37,-0.088,-0.864,1.005,1,-0.25,0.59,-83.02
1000,2025-10-19T15:16:01.280Z,53.8235973,17.3429929,143.3,22.61,-0.103,-0.880,1.006,1,0.01,0.32,-85.11
1001,2025-10-19T15:16:01.320Z,53.8235952,17.3429907,143.3,23.45,-0.109,-0.880,0.997,1,0.10,-0.03,-86.68
1002,2025-10-19T15:16:01.360Z,53.8235931,17.3429882,143.3,24.14,-0.122,-0.891,1.004,1,-0.04,-0.20,-87.48
1003,2025-10-19T15:16:01.400Z,53.8235913,17.3429858,143.3,24.30,-0.122,-0.895,1.011,1,0.06,-0.37,-87.65
1004,2025-10-19T15:16:01.440Z,53.8235899,17.3429829,143.3,23.96,-0.108,-0.865,1.025,1,0.33,-0.64,-87.24
1005,2025-10-19T15:16:01.480Z,53.8235883,17.3429797,143.3,24.50,-0.075,-0.838,1.039,1,0.81,-1.05,-86.12
1006,2025-10-19T15:16:01.520Z,53.8235865,17.3429768,143.3,24.64,-0.019,-0.760,1.035,1,1.82,-1.43,-83.71
1007,2025-10-19T15:16:01.560Z,53.8235848,17.3429737,143.3,24.81,0.040,-0.670,1.020,1,2.53,-1.79,-80.12
1008,2025-10-19T15:16:01.600Z,53.8235830,17.3429704,143.3,25.51,0.098,-0.592,1.003,1,2.86,-1.98,-75.62
1009,2025-10-19T15:16:01.640Z,53.8235816,17.3429670,143.3,25.37,0.149,-0.544,0.987,1,2.97,-2.04,-70.63
1010,2025-10-19T15:16:01.680Z,53.8235800,17.3429636,143.3,25.55,0.192,-0.515,0.985,1,2.73,-1.87,-65.91
1011,2025-10-19T15:16:01.720Z,53.8235785,17.3429600,143.3,26.08,0.210,-0.526,1.004,1,2.30,-1.67,-62.10
1012,2025-10-19T15:16:01.760Z,53.8235767,17.3429564,143.3,27.07,0.218,-0.518,1.019,1,2.53,-1.50,-59.07
1013,2025-10-19T15:16:01.800Z,53.8235751,17.3429526,143.3,27.48,0.224,-0.486,1.034,1,2.54,-1.43,-56.25
1014,2025-10-19T15:16:01.840Z,53.8235736,17.3429487,143.3,27.86,0.226,-0.453,1.024,1,2.56,-1.48,-53.25
1015,2025-10-19T15:16:01.880Z,53.8235719,17.3429448,143.3,27.90,0.226,-0.436,1.010,1,2.49,-1.56,-50.24
1016,2025-10-19T15:16:01.920Z,53.8235705,17.3429409,143.3,27.40,0.229,-0.445,1.001,1,2.14,-1.68,-47.60
1017,2025-10-19T15:16:01.960Z,53.8235691,17.3429368,143.2,27.44,0.225,-0.490,1.006,1,1.53,-1.64,-45.97
1018,2025-10-19T15:16:02.040Z,53.8235666,17.3429285,143.3,28.15,0.213,-0.539,1.010,1,0.95,-1.53,-45.51
1019,2025-10-19T15:16:02.080Z,53.8235656,17.3429239,143.3,28.67,0.204,-0.561,1.020,1,0.61,-1.52,-45.70
1020,2025-10-19T15:16:02.120Z,53.8235646,17.3429190,143.3,29.12,0.202,-0.530,1.017,1,0.56,-1.59,-45.51
1021,2025-10-19T15:16:02.160Z,53.8235638,17.3429146,143.3,28.90,0.214,-0.445,1.002,1,0.76,-1.59,-44.11
1022,2025-10-19T15:16:02.200Z,53.8235630,17.3429101,143.3,28.36,0.233,-0.322,0.983,1,1.03,-1.41,-40.85
1023,2025-10-19T15:16:02.240Z,53.8235621,17.3429057,143.3,28.04,0.248,-0.188,0.973,1,1.38,-1.05,-35.91
1024,2025-10-19T15:16:02.280Z,53.8235611,17.3429008,143.3,28.80,0.250,-0.062,0.977,1,1.53,-0.46,-30.02
1025,2025-10-19T15:16:02.320Z,53.8235598,17.3428962,143.3,29.40,0.239,0.038,0.987,1,1.55,0.13,-23.58
1026,2025-10-19T15:16:02.360Z,53.8235589,17.3428918,143.3,29.05,0.216,0.105,1.000,1,1.35,0.49,-17.56
1027,2025-10-19T15:16:02.400Z,53.8235575,17.3428868,143.3,29.85,0.197,0.128,1.001,1,0.98,0.46,-12.46
1028,2025-10-19T15:16:02.440Z,53.8235563,17.3428822,143.2,30.00,0.183,0.113,0.991,1,0.41,0.36,-8.55
1029,2025-10-19T15:16:02.480Z,53.8235551,17.3428775,143.2,30.19,0.170,0.078,0.996,1,-0.13,0.30,-5.91
1030,2025-10-19T15:16:02.520Z,53.8235542,17.3428727,143.2,30.19,0.159,0.030,1.017,1,-0.64,0.09,-4.53
1031,2025-10-19T15:16:02.560Z,53.8235530,17.3428681,143.2,30.08,0.153,-0.004,1.021,1,-0.54,-0.32,-3.88
1032,2025-10-19T15:16:02.600Z,53.8235518,17.3428631,143.2,30.29,0.151,-0.020,1.011,1,-0.48,-0.55,-3.54
1033,2025-10-19T15:16:02.640Z,53.8235508,17.3428582,143.2,30.43,0.147,-0.018,1.001,1,-0.14,-0.72,-3.28
1034,2025-10-19T15:16:02.680Z,53.8235497,17.3428532,143.2,30.95,0.146,0.003,0.972,1,0.06,-0.70,-2.90
1035,2025-10-19T15:16:02.720Z,53.8235486,17.3428483,143.2,31.05,0.137,0.016,0.985,1,0.21,-0.06,-2.29
1036,2025-10-19T15:16:02.760Z,53.8235475,17.3428433,143.2,31.24,0.117,0.032,1.023,1,0.13,0.30,-1.66
1037,2025-10-19T15:16:02.800Z,53.8235462,17.3428383,143.2,31.47,0.099,0.045,1.044,1,0.19,0.04,-1.02
1038,2025-10-19T15:16:02.840Z,53.8235451,17.3428333,143.2,31.84,0.091,0.047,1.035,1,0.38,-0.44,-0.43
1039,2025-10-19T15:16:02.880Z,53.8235438,17.3428279,143.2,32.37,0.093,0.047,1.018,1,0.30,-0.90,0.06
1040,2025-10-19T15:16:02.920Z,53.8235427,17.3428229,143.2,32.63,0.104,0.054,0.984,1,0.17,-1.09,0.36
1041,2025-10-19T15:16:02.960Z,53.8235415,17.3428175,143.2,32.90,0.109,0.048,0.969,1,-0.06,-0.33,0.59
1042,2025-10-19T15:16:03.040Z,53.8235390,17.3428072,143.2,32.91,0.100,0.025,0.977,1,-0.21,0.20,0.63
1043,2025-10-19T15:16:03.080Z,53.8235378,17.3428020,143.2,33.23,0.087,-0.012,0.991,1,-0.45,0.36,0.33
1044,2025-10-19T15:16:03.120Z,53.8235366,17.3427968,143.2,33.31,0.072,-0.084,0.997,1,-0.49,0.32,-0.62
1045,2025-10-19T15:16:03.160Z,53.8235353,17.3427914,143.2,33.51,0.054,-0.201,0.992,1,-0.92,0.14,-2.74
1046,2025-10-19T15:16:03.200Z,53.8235342,17.3427862,143.2,33.45,0.036,-0.353,0.986,1,-1.25,-0.18,-6.20
1047,2025-10-19T15:16:03.240Z,53.8235331,17.3427808,143.2,33.44,0.022,-0.515,0.981,1,-1.50,0.07,-11.05
1048,2025-10-19T15:16:03.280Z,53.8235323,17.3427755,143.2,33.30,0.001,-0.663,1.002,1,-1.49,0.58,-16.97
1049,2025-10-19T15:16:03.320Z,53.8235317,17.3427699,143.2,33.63,-0.024,-0.777,1.021,1,-1.12,0.64,-23.73
1050,2025-10-19T15:16:03.360Z,53.8235312,17.3427643,143.2,33.88,-0.039,-0.829,1.016,1,-0.46,0.33,-29.99
1051,2025-10-19T15:16:03.400Z,53.8235310,17.3427585,143.3,34.46,-0.045,-0.833,1.008,1,0.14,-0.04,-35.13
1052,2025-10-19T15:16:03.440Z,53.8235305,17.3427525,143.3,34.90,-0.044,-0.814,0.994,1,0.48,-0.41,-38.81
1053,2025-10-19T15:16:03.480Z,53.8235304,17.3427472,143.3,34.04,-0.038,-0.773,0.978,1,0.67,-0.41,-41.06
1054,2025-10-19T15:16:03.520Z,53.8235300,17.3427416,143.3,33.57,-0.037,-0.716,0.984,1,0.65,-0.05,-41.86
1055,2025-10-19T15:16:03.560Z,53.8235299,17.3427358,143.3,34.01,-0.042,-0.650,1.004,1,0.59,0.19,-41.70
1056,2025-10-19T15:16:03.600Z,53.8235299,17.3427299,143.3,34.57,-0.047,-0.567,1.021,1,0.50,0.01,-40.46
1057,2025-10-19T15:16:03.640Z,53.8235299,17.3427242,143.4,34.28,-0.048,-0.472,1.043,1,0.59,-0.51,-38.25
1058,2025-10-19T15:16:03.680Z,53.8235298,17.3427185,143.4,34.04,-0.045,-0.389,1.061,1,0.98,-1.46,-35.17
1059,2025-10-19T15:16:03.720Z,53.8235299,17.3427129,143.4,34.15,-0.037,-0.325,1.065,1,1.39,-2.45,-31.54
1060,2025-10-19T15:16:03.760Z,53.8235299,17.3427074,143.4,33.77,-0.025,-0.277,1.071,1,1.97,-3.19,-27.82
1061,2025-10-19T15:16:03.800Z,53.8235299,17.3427018,143.4,33.54,-0.002,-0.246,1.057,1,2.32,-3.52,-24.41
