Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Run,GyroX,GyroY,GyroZ
848,2025-10-19T15:22:46.120Z,53.8233933,17.3414195,142.1,57.25,0.789,-0.056,1.026,1,-1.63,-0.40,-2.57
849,2025-10-19T15:22:46.160Z,53.8233948,17.3414291,142.1,58.19,0.797,-0.074,1.007,1,-1.08,-0.66,-2.63
850,2025-10-19T15:22:46.200Z,53.8233967,17.3414387,142.1,59.52,0.784,-0.075,0.990,1,-0.47,-0.03,-2.64
851,2025-10-19T15:22:46.240Z,53.8233984,17.3414486,142.1,60.73,0.758,-0.064,0.990,1,-0.38,0.50,-2.65
852,2025-10-19T15:22:46.280Z,53.8234000,17.3414586,142.1,61.32,0.739,-0.061,1.010,1,-0.40,0.38,-2.56
853,2025-10-19T15:22:46.320Z,53.8234015,17.3414688,142.1,61.94,0.735,-0.053,1.015,1,-0.74,-0.28,-2.37
854,2025-10-19T15:22:46.360Z,53.8234033,17.3414793,142.1,63.37,0.738,-0.040,1.011,1,-1.52,-0.72,-2.01
855,2025-10-19T15:22:46.400Z,53.8234051,17.3414899,142.1,64.67,0.733,-0.027,1.018,1,-2.25,-0.65,-1.66
856,2025-10-19T15:22:46.440Z,53.8234068,17.3415004,142.1,65.37,0.716,-0.033,0.996,1,-2.69,-0.38,-1.38
857,2025-10-19T15:22:46.480Z,53.8234085,17.3415112,142.0,66.11,0.699,-0.032,0.961,1,-2.96,0.13,-1.22
858,2025-10-19T15:22:46.520Z,53.8234104,17.3415220,142.1,66.57,0.680,-0.050,0.937,1,-2.71,0.95,-1.14
859,2025-10-19T15:22:46.560Z,53.8234122,17.3415331,142.1,67.46,0.656,-0.061,0.909,1,-1.52,1.67,-1.17
860,2025-10-19T15:22:46.600Z,53.8234140,17.3415442,142.1,67.91,0.638,-0.070,0.892,1,-0.32,2.20,-1.01
861,2025-10-19T15:22:46.640Z,53.8234159,17.3415556,142.1,69.66,0.622,-0.061,0.894,1,1.16,2.47,-0.76
862,2025-10-19T15:22:46.680Z,53.8234179,17.3415672,142.0,70.70,0.602,-0.041,0.924,1,2.03,2.53,-0.38
863,2025-10-19T15:22:46.720Z,53.8234197,17.3415788,142.0,71.35,0.583,-0.024,0.961,1,2.44,1.95,0.02
864,2025-10-19T15:22:46.760Z,53.8234216,17.3415904,142.0,71.83,0.560,0.008,1.034,1,1.92,0.85,0.35
865,2025-10-19T15:22:46.800Z,53.8234234,17.3416022,142.0,72.07,0.546,0.010,1.069,1,1.30,-0.56,0.50
866,2025-10-19T15:22:46.840Z,53.8234253,17.3416141,142.0,72.72,0.551,0.029,1.053,1,0.64,-1.38,0.51
867,2025-10-19T15:22:46.880Z,53.8234274,17.3416260,142.0,73.09,0.537,0.027,1.048,1,-0.05,-1.14,0.54
868,2025-10-19T15:22:46.920Z,53.8234296,17.3416381,142.0,74.49,0.516,0.030,1.040,1,0.00,-0.65,0.56
869,2025-10-19T15:22:46.960Z,53.8234317,17.3416503,142.0,75.36,0.499,0.015,1.033,1,-0.29,-0.75,0.71
870,2025-10-19T15:22:47.040Z,53.8234356,17.3416749,142.0,75.69,0.493,0.016,1.008,1,-0.22,-0.56,0.70
871,2025-10-19T15:22:47.080Z,53.8234378,17.3416874,142.0,76.49,0.475,0.003,1.013,1,-0.44,-0.05,0.67
872,2025-10-19T15:22:47.160Z,53.8234420,17.3417128,142.0,78.07,0.451,-0.001,0.999,1,-0.20,-0.11,0.59
873,2025-10-19T15:22:47.200Z,53.8234441,17.3417256,142.0,78.74,0.380,0.001,0.991,1,-0.65,-0.31,0.70
874,2025-10-19T15:22:47.240Z,53.8234465,17.3417385,142.0,79.06,0.264,0.014,0.939,1,-0.47,0.56,0.96
875,2025-10-19T15:22:47.280Z,53.8234486,17.3417512,142.0,78.85,0.097,0.036,0.945,1,-0.32,2.26,1.45
876,2025-10-19T15:22:47.320Z,53.8234509,17.3417637,142.0,78.35,-0.068,0.058,0.994,1,-0.18,3.12,2.18
877,2025-10-19T15:22:47.360Z,53.8234532,17.3417762,142.0,77.14,-0.114,0.094,1.052,1,0.31,2.47,3.06
878,2025-10-19T15:22:47.400Z,53.8234552,17.3417883,142.0,76.35,-0.006,0.125,1.097,1,0.85,0.49,4.10
879,2025-10-19T15:22:47.440Z,53.8234574,17.3418008,142.0,76.80,0.208,0.119,1.065,1,1.45,-2.08,5.07
880,2025-10-19T15:22:47.480Z,53.8234595,17.3418134,142.0,77.76,0.418,0.116,0.999,1,1.73,-2.57,5.30
881,2025-10-19T15:22:47.520Z,53.8234619,17.3418266,142.0,80.47,0.562,0.098,0.937,1,1.61,-1.43,4.75
882,2025-10-19T15:22:47.560Z,53.8234645,17.3418399,142.0,82.07,0.571,0.066,0.941,1,1.20,0.31,3.23
883,2025-10-19T15:22:47.600Z,53.8234666,17.3418532,142.0,82.26,0.513,0.012,0.983,1,0.59,1.13,1.12
884,2025-10-19T15:22:47.640Z,53.8234691,17.3418664,142.0,82.57,0.447,-0.038,1.028,1,-0.34,0.92,-1.09
885,2025-10-19T15:22:47.680Z,53.8234716,17.3418798,142.0,82.70,0.417,-0.081,1.046,1,-1.17,0.00,-2.81
886,2025-10-19T15:22:47.720Z,53.8234741,17.3418932,142.0,82.83,0.396,-0.130,1.046,1,-1.51,-0.37,-4.02
887,2025-10-19T15:22:47.760Z,53.8234764,17.3419069,142.0,83.59,0.397,-0.165,1.055,1,-2.20,-0.53,-4.67
888,2025-10-19T15:22:47.800Z,53.8234787,17.3419206,142.0,84.24,0.392,-0.174,1.044,1,-2.15,-1.13,-4.90
889,2025-10-19T15:22:47.840Z,53.8234810,17.3419342,142.0,84.63,0.376,-0.168,1.043,1,-1.56,-1.29,-4.73
890,2025-10-19T15:22:47.880Z,53.8234834,17.3419481,142.0,84.81,0.373,-0.153,1.020,1,-0.78,-1.20,-4.01
891,2025-10-19T15:22:47.920Z,53.8234858,17.3419619,142.0,85.10,0.381,-0.111,0.979,1,0.13,-0.40,-2.81
892,2025-10-19T15:22:47.960Z,53.8234882,17.3419759,142.1,85.81,0.375,-0.054,0.937,1,1.14,0.19,-1.07
893,2025-10-19T15:22:48.040Z,53.8234928,17.3420041,142.0,87.11,0.364,-0.004,0.925,1,1.81,0.52,0.55
894,2025-10-19T15:22:48.080Z,53.8234953,17.3420181,142.0,87.60,0.368,0.032,0.912,1,1.75,0.97,1.67
895,2025-10-19T15:22:48.160Z,53.8235001,17.3420467,142.0,88.36,0.330,0.059,0.975,1,0.91,1.30,2.00
896,2025-10-19T15:22:48.200Z,53.8235027,17.3420610,142.0,88.37,0.303,0.073,1.031,1,-0.18,0.04,1.90
897,2025-10-19T15:22:48.240Z,53.8235051,17.3420755,142.0,88.96,0.289,0.062,1.066,1,-1.09,-1.22,1.42
898,2025-10-19T15:22:48.280Z,53.8235077,17.3420898,142.0,88.93,0.291,0.044,1.046,1,-1.99,-1.40,0.93
899,2025-10-19T15:22:48.320Z,53.8235104,17.3421042,142.0,89.42,0.284,0.040,1.009,1,-2.44,-0.76,0.60
900,2025-10-19T15:22:48.360Z,53.8235129,17.3421188,142.0,89.94,0.289,0.034,0.937,1,-2.47,0.45,0.65
901,2025-10-19T15:22:48.400Z,53.8235156,17.3421335,142.0,90.74,0.269,0.056,0.912,1,-2.22,1.88,0.98
902,2025-10-19T15:22:48.440Z,53.8235183,17.3421481,142.0,90.66,0.247,0.069,0.907,1,-1.92,2.19,1.70
903,2025-10-19T15:22:48.480Z,53.8235209,17.3421627,142.0,91.02,0.228,0.085,0.936,1,-1.08,1.58,2.41
904,2025-10-19T15:22:48.520Z,53.8235236,17.3421774,142.0,91.47,0.223,0.081,0.967,1,-0.57,0.62,2.92
905,2025-10-19T15:22:48.560Z,53.8235261,17.3421922,142.0,91.57,0.217,0.067,0.997,1,-0.02,0.25,2.85
906,2025-10-19T15:22:48.600Z,53.8235288,17.3422069,142.0,91.41,0.213,0.044,1.004,1,-0.17,0.16,2.30
907,2025-10-19T15:22:48.640Z,53.8235314,17.3422217,142.0,91.98,0.210,0.011,1.013,1,-0.21,0.22,1.45
908,2025-10-19T15:22:48.680Z,53.8235341,17.3422364,142.0,92.38,0.198,-0.022,1.026,1,-0.62,-0.07,0.63
909,2025-10-19T15:22:48.720Z,53.8235369,17.3422513,142.0,92.38,0.192,-0.055,1.036,1,-0.40,-0.61,-0.11
910,2025-10-19T15:22:48.760Z,53.8235397,17.3422664,142.0,92.80,0.198,-0.078,1.026,1,-0.10,-0.97,-0.73
911,2025-10-19T15:22:48.800Z,53.8235425,17.3422813,142.0,92.88,0.206,-0.114,1.015,1,0.80,-0.68,-1.22
912,2025-10-19T15:22:48.840Z,53.8235452,17.3422963,142.0,93.37,0.204,-0.121,0.989,1,1.56,0.12,-1.67
913,2025-10-19T15:22:48.880Z,53.8235479,17.3423115,142.0,93.56,0.199,-0.133,0.970,1,2.17,0.65,-1.98
914,2025-10-19T15:22:48.920Z,53.8235506,17.3423266,142.0,93.52,0.186,-0.133,0.981,1,2.40,0.73,-2.15
915,2025-10-19T15:22:48.960Z,53.8235533,17.3423418,142.0,94.17,0.181,-0.139,1.021,1,2.19,0.04,-2.20
916,2025-10-19T15:22:49.040Z,53.8235586,17.3423725,142.0,94.88,0.184,-0.132,1.014,1,1.65,-0.29,-2.23
917,2025-10-19T15:22:49.080Z,53.8235613,17.3423878,142.0,94.75,0.185,-0.134,1.020,1,1.27,-0.20,-2.28
918,2025-10-19T15:22:49.160Z,53.8235664,17.3424185,142.0,95.11,0.178,-0.117,1.015,1,0.95,-0.26,-2.34
919,2025-10-19T15:22:49.200Z,53.8235689,17.3424340,142.0,95.10,0.168,-0.116,1.021,1,0.80,-0.09,-2.32
920,2025-10-19T15:22:49.240Z,53.8235715,17.3424494,142.0,95.05,0.152,-0.113,1.017,1,1.03,-0.03,-2.24
921,2025-10-19T15:22:49.280Z,53.8235742,17.3424650,142.0,95.81,0.122,-0.110,1.020,1,1.27,-0.06,-2.09
922,2025-10-19T15:22:49.320Z,53.8235767,17.3424805,142.0,96.04,0.066,-0.107,1.023,1,1.28,0.19,-1.82
923,2025-10-19T15:22:49.360Z,53.8235793,17.3424962,142.0,95.93,0.000,-0.095,0.994,1,0.87,0.81,-1.56
924,2025-10-19T15:22:49.400Z,53.8235819,17.3425114,142.0,94.80,-0.091,-0.071,0.947,1,0.10,1.61,-1.27
925,2025-10-19T15:22:49.440Z,53.8235843,17.3425266,141.9,94.18,-0.215,-0.047,0.919,1,-0.82,2.55,-0.92
926,2025-10-19T15:22:49.480Z,53.8235867,17.3425419,141.9,94.30,-0.358,-0.023,0.936,1,-1.82,3.05,-0.58
927,2025-10-19T15:22:49.520Z,53.8235891,17.3425569,141.9,93.26,-0.522,0.000,0.949,1,-2.39,2.80,-0.29
928,2025-10-19T15:22:49.560Z,53.8235917,17.3425716,141.9,91.63,-0.679,0.002,0.982,1,-2.41,2.64,-0.02
929,2025-10-19T15:22:49.600Z,53.8235943,17.3425860,141.9,90.25,-0.821,0.011,1.025,1,-2.14,2.35,0.19
930,2025-10-19T15:22:49.640Z,53.8235967,17.3426003,141.9,88.59,-0.936,0.016,1.034,1,-1.80,1.51,0.38
931,2025-10-19T15:22:49.680Z,53.8235991,17.3426143,141.9,87.09,-1.030,0.023,1.036,1,-1.37,0.77,0.50
932,2025-10-19T15:22:49.720Z,53.8236014,17.3426281,141.9,85.83,-1.091,0.012,1.046,1,-1.30,0.36,0.69
933,2025-10-19T15:22:49.760Z,53.8236037,17.3426415,141.9,84.09,-1.126,0.012,1.026,1,-1.32,-0.11,0.73
934,2025-10-19T15:22:49.800Z,53.8236057,17.3426547,141.9,82.38,-1.155,-0.012,1.000,1,-1.35,-0.03,0.53
935,2025-10-19T15:22:49.840Z,53.8236079,17.3426677,141.9,80.91,-1.183,-0.067,1.004,1,-0.93,0.37,-0.15
936,2025-10-19T15:22:49.880Z,53.8236101,17.3426804,141.9,79.14,-1.205,-0.124,0.997,1,-0.26,0.27,-1.40
937,2025-10-19T15:22:49.920Z,53.8236122,17.3426926,141.9,76.81,-1.215,-0.178,0.989,1,0.63,0.04,-3.16
938,2025-10-19T15:22:49.960Z,53.8236141,17.3427048,141.9,75.49,-1.219,-0.229,0.984,1,1.77,0.15,-4.87
939,2025-10-19T15:22:50.040Z,53.8236180,17.3427286,141.9,72.87,-1.213,-0.239,0.989,1,2.84,0.55,-6.25
940,2025-10-19T15:22:50.080Z,53.8236197,17.3427400,141.9,71.10,-1.210,-0.229,0.996,1,3.50,0.50,-7.14
941,2025-10-19T15:22:50.120Z,53.8236210,17.3427512,141.9,69.46,-1.208,-0.218,1.010,1,3.85,0.21,-7.60
942,2025-10-19T15:22:50.160Z,53.8236224,17.3427621,141.9,67.98,-1.216,-0.164,1.025,1,3.38,-0.32,-7.43
943,2025-10-19T15:22:50.200Z,53.8236240,17.3427725,141.9,65.66,-1.220,-0.122,1.041,1,2.66,-0.94,-6.32
944,2025-10-19T15:22:50.240Z,53.8236255,17.3427827,141.9,64.06,-1.210,-0.081,1.035,1,1.96,-1.49,-4.45
945,2025-10-19T15:22:50.280Z,53.8236269,17.3427928,141.8,62.13,-1.175,-0.006,1.011,1,1.16,-1.01,-1.74
946,2025-10-19T15:22:50.320Z,53.8236283,17.3428026,141.8,60.88,-1.138,0.070,0.997,1,0.61,-0.20,1.39
947,2025-10-19T15:22:50.360Z,53.8236298,17.3428120,141.8,59.00,-1.117,0.143,1.011,1,0.72,0.27,4.54
948,2025-10-19T15:22:50.400Z,53.8236312,17.3428213,141.8,58.24,-1.103,0.226,1.018,1,0.72,0.09,7.27
949,2025-10-19T15:22:50.440Z,53.8236325,17.3428303,141.8,56.59,-1.103,0.267,1.021,1,0.60,-0.27,9.32
950,2025-10-19T15:22:50.480Z,53.8236341,17.3428390,141.8,54.55,-1.115,0.232,1.015,1,0.47,-0.38,10.05
951,2025-10-19T15:22:50.520Z,53.8236357,17.3428474,141.8,53.33,-1.126,0.167,0.996,1,-0.19,0.13,9.18
952,2025-10-19T15:22:50.560Z,53.8236372,17.3428557,141.8,52.02,-1.139,0.062,1.001,1,-1.01,0.56,6.62
953,2025-10-19T15:22:50.600Z,53.8236386,17.3428637,141.8,50.61,-1.147,-0.046,1.005,1,-1.38,0.69,2.99
954,2025-10-19T15:22:50.640Z,53.8236397,17.3428716,141.8,49.12,-1.164,-0.118,1.009,1,-1.51,0.23,-0.90
955,2025-10-19T15:22:50.680Z,53.8236408,17.3428791,141.8,47.31,-1.178,-0.156,1.006,1,-1.48,-0.45,-4.55
956,2025-10-19T15:22:50.720Z,53.8236419,17.3428864,141.8,45.62,-1.193,-0.179,1.020,1,-1.34,-0.83,-7.41
957,2025-10-19T15:22:50.760Z,53.8236429,17.3428934,141.8,43.95,-1.187,-0.204,1.033,1,-1.30,-0.86,-9.36
958,2025-10-19T15:22:50.800Z,53.8236438,17.3429002,141.8,42.41,-1.168,-0.233,1.055,1,-1.40,-1.13,-10.89
959,2025-10-19T15:22:50.840Z,53.8236448,17.3429067,141.8,40.90,-1.121,-0.276,1.052,1,-1.44,-1.61,-12.23
960,2025-10-19T15:22:50.880Z,53.8236455,17.3429130,141.8,39.54,-1.063,-0.329,1.039,1,-1.49,-2.07,-13.43
961,2025-10-19T15:22:50.920Z,53.8236462,17.3429192,141.8,37.99,-1.005,-0.393,1.026,1,-1.38,-2.39,-14.85
962,2025-10-19T15:22:50.960Z,53.8236467,17.3429251,141.8,36.78,-0.957,-0.445,0.997,1,-1.16,-2.03,-16.53
963,2025-10-19T15:22:51.040Z,53.8236471,17.3429366,141.8,33.77,-0.910,-0.495,0.968,1,-0.71,-1.12,-18.87
964,2025-10-19T15:22:51.080Z,53.8236471,17.3429420,141.8,32.89,-0.877,-0.548,0.965,1,-0.52,0.00,-21.57
965,2025-10-19T15:22:51.120Z,53.8236471,17.3429474,141.8,32.12,-0.856,-0.603,0.975,1,-0.52,0.81,-24.76
966,2025-10-19T15:22:51.160Z,53.8236470,17.3429528,141.8,31.74,-0.837,-0.652,0.994,1,-0.46,1.13,-28.16
967,2025-10-19T15:22:51.200Z,53.8236467,17.3429580,141.8,30.97,-0.822,-0.698,1.014,1,-0.21,0.78,-31.62
968,2025-10-19T15:22:51.240Z,53.8236466,17.3429628,141.8,29.38,-0.812,-0.744,1.017,1,-0.11,0.26,-34.93
969,2025-10-19T15:22:51.280Z,53.8236466,17.3429677,141.8,29.21,-0.806,-0.818,1.030,1,-0.36,-0.49,-38.96
970,2025-10-19T15:22:51.360Z,53.8236458,17.3429767,141.8,26.55,-0.803,-0.883,1.062,1,-0.13,-1.34,-43.68
971,2025-10-19T15:22:51.400Z,53.8236450,17.3429806,141.8,25.47,-0.795,-0.908,1.063,1,0.38,-2.32,-48.10
972,2025-10-19T15:22:51.440Z,53.8236441,17.3429846,141.8,24.88,-0.783,-0.900,1.044,1,0.87,-3.10,-51.82
973,2025-10-19T15:22:51.480Z,53.8236435,17.3429881,141.8,23.40,-0.765,-0.903,1.032,1,0.85,-3.73,-54.92
974,2025-10-19T15:22:51.520Z,53.8236427,17.3429914,141.8,21.95,-0.737,-0.898,1.019,1,0.80,-3.86,-57.42
975,2025-10-19T15:22:51.560Z,53.8236418,17.3429943,141.8,21.02,-0.700,-0.882,1.007,1,0.55,-3.58,-59.12
976,2025-10-19T15:22:51.600Z,53.8236406,17.3429974,141.8,20.72,-0.661,-0.879,1.003,1,0.26,-2.89,-60.78
977,2025-10-19T15:22:51.640Z,53.8236395,17.3430003,141.8,20.84,-0.628,-0.875,1.005,1,0.02,-2.02,-62.49
